edicao,data,time_casa,gols_casa,gols_fora,time_fora,pais_vencedor,estadio,cidade,publico,arbitro,id_jogo
Copa do Mundo da FIFA África do Sul 2010™,21/06/2010 11:00,Chile,1,0,Suíça,Chile,Estádio de Port Elizabeth,Porto Elizabeth,,Khalil AL GHAMDI,300061493
Copa do Mundo da FIFA África do Sul 2010™,21/06/2010 15:30,Espanha,2,0,Honduras,Espanha,Estádio Ellis Park,Johannesburg,,Yuichi Nishimura,300061494
Copa do Mundo da FIFA África do Sul 2010™,22/06/2010 11:00,México,0,1,Uruguai,Uruguai,Estádio Royal Bafokeng,Phokeng,,Viktor KASSAI,300061450
Copa do Mundo da FIFA África do Sul 2010™,22/06/2010 11:00,França,1,2,África do Sul,África do Sul,Estádio de Free State,Mangaung,,Oscar RUIZ,300061449
Copa do Mundo da FIFA África do Sul 2010™,22/06/2010 15:30,Nigéria,2,2,República da Coreia,Empate,Estádio de Durban,Durban,,Olegario BENQUERENCA,300111115
Copa do Mundo da FIFA África do Sul 2010™,22/06/2010 15:30,Grécia,0,2,Argentina,Argentina,Estádio Peter Mokaba,Polokwane,,Ravshan IRMATOV,300061455
Copa do Mundo da FIFA África do Sul 2010™,23/06/2010 11:00,Estados Unidos,1,0,Argélia,Estados Unidos,Estádio Loftus Versfeld,Pretoria,,Frank DE BLEECKERE,300061461
Copa do Mundo da FIFA África do Sul 2010™,23/06/2010 11:00,Eslovênia,0,1,Inglaterra,Inglaterra,Estádio de Port Elizabeth,Porto Elizabeth,,Wolfgang STARK,300061462
Copa do Mundo da FIFA África do Sul 2010™,23/06/2010 15:30,Austrália,2,1,Sérvia,Austrália,Estádio Mbombela,Mbombela,,Jorge LARRIONDA,300061467
Copa do Mundo da FIFA África do Sul 2010™,23/06/2010 15:30,Gana,0,1,Alemanha,Alemanha,Estádio Soccer City,Johannesburg,,Carlos SIMON,300061468
Copa do Mundo da FIFA África do Sul 2010™,24/06/2010 11:00,Paraguai,0,0,Nova Zelândia,Empate,Estádio Peter Mokaba,Polokwane,,Yuichi Nishimura,300061479
Copa do Mundo da FIFA África do Sul 2010™,24/06/2010 11:00,Eslováquia,3,2,Itália,Eslováquia,Estádio Ellis Park,Johannesburg,,Howard WEBB,300061480
Copa do Mundo da FIFA África do Sul 2010™,24/06/2010 15:30,Camarões,1,2,Holanda,Holanda,Estádio da Cidade do Cabo,Cape Town,,Pablo POZO,300061473
Copa do Mundo da FIFA África do Sul 2010™,24/06/2010 15:30,Dinamarca,1,3,Japão,Japão,Estádio Royal Bafokeng,Phokeng,,Jerome DAMON,300061474
Copa do Mundo da FIFA África do Sul 2010™,25/06/2010 11:00,RPD da Coreia,0,3,Costa do Marfim,Costa do Marfim,Estádio Mbombela,Mbombela,,Alberto UNDIANO,300061486
Copa do Mundo da FIFA África do Sul 2010™,25/06/2010 11:00,Portugal,0,0,Brasil,Empate,Estádio de Durban,Durban,,Benito ARCHUNDIA,300111111
Copa do Mundo da FIFA África do Sul 2010™,25/06/2010 15:30,Chile,1,2,Espanha,Espanha,Estádio Loftus Versfeld,Pretoria,,Marco RODRIGUEZ,300061491
Copa do Mundo da FIFA África do Sul 2010™,25/06/2010 15:30,Suíça,0,0,Honduras,Empate,Estádio de Free State,Mangaung,,Hector BALDASSI,300061492
Copa do Mundo da FIFA África do Sul 2010™,26/06/2010 11:00,Uruguai,2,1,República da Coreia,Uruguai,Estádio de Port Elizabeth,Porto Elizabeth,,Wolfgang STARK,300061504
Copa do Mundo da FIFA África do Sul 2010™,26/06/2010 15:30,Estados Unidos,1,2,Gana,Gana,Estádio Royal Bafokeng,Phokeng,,Viktor KASSAI,300061503
Copa do Mundo da FIFA África do Sul 2010™,27/06/2010 11:00,Alemanha,4,1,Inglaterra,Alemanha,Estádio de Free State,Mangaung,,Jorge LARRIONDA,300061501
Copa do Mundo da FIFA África do Sul 2010™,27/06/2010 15:30,Argentina,3,1,México,Argentina,Estádio Soccer City,Johannesburg,,Roberto ROSETTI,300061502
Copa do Mundo da FIFA África do Sul 2010™,28/06/2010 11:00,Holanda,2,1,Eslováquia,Holanda,Estádio de Durban,Durban,,Alberto UNDIANO,300111113
Copa do Mundo da FIFA África do Sul 2010™,28/06/2010 15:30,Brasil,3,0,Chile,Brasil,Estádio Ellis Park,Johannesburg,,Howard WEBB,300061500
Copa do Mundo da FIFA África do Sul 2010™,29/06/2010 11:00,Paraguai,0,0,Japão,Paraguai (penaltis),Estádio Loftus Versfeld,Pretoria,,Frank DE BLEECKERE,300061497
Copa do Mundo da FIFA África do Sul 2010™,29/06/2010 15:30,Espanha,1,0,Portugal,Espanha,Estádio da Cidade do Cabo,Cape Town,,Hector BALDASSI,300061498
Copa do Mundo da FIFA África do Sul 2010™,02/07/2010 11:00,Holanda,2,1,Brasil,Holanda,Estádio de Port Elizabeth,Porto Elizabeth,,Yuichi Nishimura,300061507
Copa do Mundo da FIFA África do Sul 2010™,02/07/2010 15:30,Uruguai,1,1,Gana,Uruguai (penaltis),Estádio Soccer City,Johannesburg,,Olegario BENQUERENCA,300061508
Copa do Mundo da FIFA África do Sul 2010™,03/07/2010 11:00,Argentina,0,4,Alemanha,Alemanha,Estádio da Cidade do Cabo,Cape Town,,Ravshan IRMATOV,300061505
Copa do Mundo da FIFA África do Sul 2010™,03/07/2010 15:30,Paraguai,0,1,Espanha,Espanha,Estádio Ellis Park,Johannesburg,,Carlos BATRES,300061506
Copa do Mundo da FIFA África do Sul 2010™,06/07/2010 15:30,Uruguai,2,3,Holanda,Holanda,Estádio da Cidade do Cabo,Cape Town,,Ravshan IRMATOV,300061512
Copa do Mundo da FIFA África do Sul 2010™,07/07/2010 15:30,Alemanha,0,1,Espanha,Espanha,Estádio de Durban,Durban,,Viktor KASSAI,300111114
Copa do Mundo da FIFA África do Sul 2010™,10/07/2010 15:30,Uruguai,2,3,Alemanha,Alemanha,Estádio de Port Elizabeth,Porto Elizabeth,,Benito ARCHUNDIA,300061510
Copa do Mundo da FIFA África do Sul 2010™,11/07/2010 15:30,Holanda,0,1,Espanha,Espanha,Estádio Soccer City,Johannesburg,,Howard WEBB,300061509
Copa do Mundo da FIFA Alemanha 2006™,09/06/2006 13:00,Alemanha,4,2,Costa Rica,Alemanha,Allianz Arena,Munique,,Horacio ELIZONDO,97410001
Copa do Mundo da FIFA Alemanha 2006™,09/06/2006 16:00,Polônia,0,2,Equador,Equador,"Estádio da Copa do Mundo da FIFA, Gelsenkirchen",Gelsenkirchen,,Toru KAMIKAWA,97410002
Copa do Mundo da FIFA Alemanha 2006™,10/06/2006 10:00,Inglaterra,1,0,Paraguai,Inglaterra,Commerzbank Arena,Frankfurt am Main,,Marco RODRIGUEZ,97410003
Copa do Mundo da FIFA Alemanha 2006™,10/06/2006 13:00,Trinidad e Tobago,0,0,Suécia,Empate,Signal Iduna Park,Dortmund,,Shamsul MAIDIN,97410004
Copa do Mundo da FIFA Alemanha 2006™,10/06/2006 16:00,Argentina,2,1,Costa do Marfim,Argentina,Volksparkstadion,Hamburg,,Frank DE BLEECKERE,97410005
Copa do Mundo da FIFA Alemanha 2006™,11/06/2006 10:00,Sérvia e Montenegro,0,1,Holanda,Holanda,Zentralstadion,Lípsia,,Markus MERK,97410006
Copa do Mundo da FIFA Alemanha 2006™,11/06/2006 13:00,México,3,1,Irã,México,Frankenstadion,Nuremberg,,Roberto ROSETTI,97410007
Copa do Mundo da FIFA Alemanha 2006™,11/06/2006 16:00,Angola,0,1,Portugal,Portugal,Estádio Rhein Energie,Colônia,,Jorge LARRIONDA,97410008
Copa do Mundo da FIFA Alemanha 2006™,12/06/2006 10:00,Austrália,3,1,Japão,Austrália,Estádio Fritz Walter,Kaiserslautern,,Essam ABD EL FATAH,97410012
Copa do Mundo da FIFA Alemanha 2006™,12/06/2006 13:00,EUA,0,3,Tchéquia,Tchéquia,"Estádio da Copa do Mundo da FIFA, Gelsenkirchen",Gelsenkirchen,,Carlos AMARILLA,97410010
Copa do Mundo da FIFA Alemanha 2006™,12/06/2006 16:00,Itália,2,0,Gana,Itália,HDI Arena,Hanover,,Carlos SIMON,97410009
Copa do Mundo da FIFA Alemanha 2006™,13/06/2006 10:00,República da Coreia,2,1,Togo,República da Coreia,Commerzbank Arena,Frankfurt am Main,,Graham POLL,97410014
Copa do Mundo da FIFA Alemanha 2006™,13/06/2006 13:00,França,0,0,Suíça,Empate,Mercedes-Benz Arena,Stuttgart,,Valentin IVANOV,97410013
Copa do Mundo da FIFA Alemanha 2006™,13/06/2006 16:00,Brasil,1,0,Croácia,Brasil,Olympiastadion,Berlim,,Benito ARCHUNDIA,97410011
Copa do Mundo da FIFA Alemanha 2006™,14/06/2006 10:00,Espanha,4,0,Ucrânia,Espanha,Zentralstadion,Lípsia,,Massimo BUSACCA,97410015
Copa do Mundo da FIFA Alemanha 2006™,14/06/2006 13:00,Tunísia,2,2,Arábia Saudita,Empate,Allianz Arena,Munique,,Mark SHIELD,97410016
Copa do Mundo da FIFA Alemanha 2006™,14/06/2006 16:00,Alemanha,1,0,Polônia,Alemanha,Signal Iduna Park,Dortmund,,Luis MEDINA CANTALEJO,97410017
Copa do Mundo da FIFA Alemanha 2006™,15/06/2006 10:00,Equador,3,0,Costa Rica,Equador,Volksparkstadion,Hamburg,,Coffi CODJIA,97410018
Copa do Mundo da FIFA Alemanha 2006™,15/06/2006 13:00,Inglaterra,2,0,Trinidad e Tobago,Inglaterra,Frankenstadion,Nuremberg,,Toru KAMIKAWA,97410019
Copa do Mundo da FIFA Alemanha 2006™,15/06/2006 16:00,Suécia,1,0,Paraguai,Suécia,Olympiastadion,Berlim,,Lubos MICHEL,97410020
Copa do Mundo da FIFA Alemanha 2006™,16/06/2006 10:00,Argentina,6,0,Sérvia e Montenegro,Argentina,"Estádio da Copa do Mundo da FIFA, Gelsenkirchen",Gelsenkirchen,,Roberto ROSETTI,97410021
Copa do Mundo da FIFA Alemanha 2006™,16/06/2006 13:00,Holanda,2,1,Costa do Marfim,Holanda,Mercedes-Benz Arena,Stuttgart,,Oscar RUIZ,97410022
Copa do Mundo da FIFA Alemanha 2006™,16/06/2006 16:00,México,0,0,Angola,Empate,HDI Arena,Hanover,,Shamsul MAIDIN,97410023
Copa do Mundo da FIFA Alemanha 2006™,17/06/2006 10:00,Portugal,2,0,Irã,Portugal,Commerzbank Arena,Frankfurt am Main,,Eric POULAT,97410024
Copa do Mundo da FIFA Alemanha 2006™,17/06/2006 13:00,Tchéquia,0,2,Gana,Gana,Estádio Rhein Energie,Colônia,,Horacio ELIZONDO,97410026
Copa do Mundo da FIFA Alemanha 2006™,17/06/2006 16:00,Itália,1,1,EUA,Empate,Estádio Fritz Walter,Kaiserslautern,,Jorge LARRIONDA,97410025
Copa do Mundo da FIFA Alemanha 2006™,18/06/2006 10:00,Japão,0,0,Croácia,Empate,Frankenstadion,Nuremberg,,Frank DE BLEECKERE,97410028
Copa do Mundo da FIFA Alemanha 2006™,18/06/2006 13:00,Brasil,2,0,Austrália,Brasil,Allianz Arena,Munique,,Markus MERK,97410027
Copa do Mundo da FIFA Alemanha 2006™,18/06/2006 16:00,França,1,1,República da Coreia,Empate,Zentralstadion,Lípsia,,Benito ARCHUNDIA,97410029
Copa do Mundo da FIFA Alemanha 2006™,19/06/2006 10:00,Togo,0,2,Suíça,Suíça,Signal Iduna Park,Dortmund,,Carlos AMARILLA,97410030
Copa do Mundo da FIFA Alemanha 2006™,19/06/2006 13:00,Arábia Saudita,0,4,Ucrânia,Ucrânia,Volksparkstadion,Hamburg,,Graham POLL,97410032
Copa do Mundo da FIFA Alemanha 2006™,19/06/2006 16:00,Espanha,3,1,Tunísia,Espanha,Mercedes-Benz Arena,Stuttgart,,Carlos SIMON,97410031
Copa do Mundo da FIFA Alemanha 2006™,20/06/2006 11:00,Equador,0,3,Alemanha,Alemanha,Olympiastadion,Berlim,,Valentin IVANOV,97410033
Copa do Mundo da FIFA Alemanha 2006™,20/06/2006 11:00,Costa Rica,1,2,Polônia,Polônia,HDI Arena,Hanover,,Shamsul MAIDIN,97410034
Copa do Mundo da FIFA Alemanha 2006™,20/06/2006 16:00,Suécia,2,2,Inglaterra,Empate,Estádio Rhein Energie,Colônia,,Massimo BUSACCA,97410035
Copa do Mundo da FIFA Alemanha 2006™,20/06/2006 16:00,Paraguai,2,0,Trinidad e Tobago,Paraguai,Estádio Fritz Walter,Kaiserslautern,,Roberto ROSETTI,97410036
Copa do Mundo da FIFA Alemanha 2006™,21/06/2006 11:00,Irã,1,1,Angola,Empate,Zentralstadion,Lípsia,,Mark SHIELD,97410040
Copa do Mundo da FIFA Alemanha 2006™,21/06/2006 11:00,Portugal,2,1,México,Portugal,"Estádio da Copa do Mundo da FIFA, Gelsenkirchen",Gelsenkirchen,,Lubos MICHEL,97410039
Copa do Mundo da FIFA Alemanha 2006™,21/06/2006 16:00,Costa do Marfim,3,2,Sérvia e Montenegro,Costa do Marfim,Allianz Arena,Munique,,Marco RODRIGUEZ,97410038
Copa do Mundo da FIFA Alemanha 2006™,21/06/2006 16:00,Holanda,0,0,Argentina,Empate,Commerzbank Arena,Frankfurt am Main,,Luis MEDINA CANTALEJO,97410037
Copa do Mundo da FIFA Alemanha 2006™,22/06/2006 11:00,Gana,2,1,EUA,Gana,Frankenstadion,Nuremberg,,Markus MERK,97410042
Copa do Mundo da FIFA Alemanha 2006™,22/06/2006 11:00,Tchéquia,0,2,Itália,Itália,Volksparkstadion,Hamburg,,Benito ARCHUNDIA,97410041
Copa do Mundo da FIFA Alemanha 2006™,22/06/2006 16:00,Croácia,2,2,Austrália,Empate,Mercedes-Benz Arena,Stuttgart,,Graham POLL,97410044
Copa do Mundo da FIFA Alemanha 2006™,22/06/2006 16:00,Japão,1,4,Brasil,Brasil,Signal Iduna Park,Dortmund,,Eric POULAT,97410043
Copa do Mundo da FIFA Alemanha 2006™,23/06/2006 11:00,Ucrânia,1,0,Tunísia,Ucrânia,Olympiastadion,Berlim,,Carlos AMARILLA,97410048
Copa do Mundo da FIFA Alemanha 2006™,23/06/2006 11:00,Arábia Saudita,0,1,Espanha,Espanha,Estádio Fritz Walter,Kaiserslautern,,Coffi CODJIA,97410047
Copa do Mundo da FIFA Alemanha 2006™,23/06/2006 16:00,Togo,0,2,França,França,Estádio Rhein Energie,Colônia,,Jorge LARRIONDA,97410045
Copa do Mundo da FIFA Alemanha 2006™,23/06/2006 16:00,Suíça,2,0,República da Coreia,Suíça,HDI Arena,Hanover,,Horacio ELIZONDO,97410046
Copa do Mundo da FIFA Alemanha 2006™,24/06/2006 12:00,Alemanha,2,0,Suécia,Alemanha,Allianz Arena,Munique,,Carlos SIMON,97410049
Copa do Mundo da FIFA Alemanha 2006™,24/06/2006 16:00,Argentina,2,1,México,Argentina,Zentralstadion,Lípsia,,Massimo BUSACCA,97410050
Copa do Mundo da FIFA Alemanha 2006™,25/06/2006 12:00,Inglaterra,1,0,Equador,Inglaterra,Mercedes-Benz Arena,Stuttgart,,Frank DE BLEECKERE,97410051
Copa do Mundo da FIFA Alemanha 2006™,25/06/2006 16:00,Portugal,1,0,Holanda,Portugal,Frankenstadion,Nuremberg,,Valentin IVANOV,97410052
Copa do Mundo da FIFA Alemanha 2006™,26/06/2006 12:00,Itália,1,0,Austrália,Itália,Estádio Fritz Walter,Kaiserslautern,,Luis MEDINA CANTALEJO,97410053
Copa do Mundo da FIFA Alemanha 2006™,26/06/2006 16:00,Suíça,0,0,Ucrânia,Empate,Estádio Rhein Energie,Colônia,,Benito ARCHUNDIA,97410054
Copa do Mundo da FIFA Alemanha 2006™,27/06/2006 12:00,Brasil,3,0,Gana,Brasil,Signal Iduna Park,Dortmund,,Lubos MICHEL,97410055
Copa do Mundo da FIFA Alemanha 2006™,27/06/2006 16:00,Espanha,1,3,França,França,HDI Arena,Hanover,,Roberto ROSETTI,97410056
Copa do Mundo da FIFA Alemanha 2006™,30/06/2006 12:00,Alemanha,1,1,Argentina,Alemanha (penaltis),Olympiastadion,Berlim,,Lubos MICHEL,97410057
Copa do Mundo da FIFA Alemanha 2006™,30/06/2006 16:00,Itália,3,0,Ucrânia,Itália,Volksparkstadion,Hamburg,,Frank DE BLEECKERE,97410058
Copa do Mundo da FIFA Alemanha 2006™,01/07/2006 12:00,Inglaterra,0,0,Portugal,Portugal (penaltis),"Estádio da Copa do Mundo da FIFA, Gelsenkirchen",Gelsenkirchen,,Horacio ELIZONDO,97410059
Copa do Mundo da FIFA Alemanha 2006™,01/07/2006 16:00,Brasil,0,1,França,França,Commerzbank Arena,Frankfurt am Main,,Luis MEDINA CANTALEJO,97410060
Copa do Mundo da FIFA Alemanha 2006™,04/07/2006 16:00,Alemanha,0,2,Itália,Itália,Signal Iduna Park,Dortmund,,Benito ARCHUNDIA,97410061
Copa do Mundo da FIFA Alemanha 2006™,05/07/2006 16:00,Portugal,0,1,França,França,Allianz Arena,Munique,,Jorge LARRIONDA,97410062
Copa do Mundo da FIFA Alemanha 2006™,08/07/2006 16:00,Alemanha,3,1,Portugal,Alemanha,Mercedes-Benz Arena,Stuttgart,,Toru KAMIKAWA,97410063
Copa do Mundo da FIFA Alemanha 2006™,09/07/2006 15:00,Itália,1,1,França,Itália (penaltis),Olympiastadion,Berlim,,Horacio ELIZONDO,97410064
Copa do Mundo da FIFA Coreia/Japão 2002™,31/05/2002 08:30,França,0,1,Senegal,Senegal,Estádio da Copa do Mundo de Seul,Seoul,,Ali BUJSAIM,43950001
Copa do Mundo da FIFA Coreia/Japão 2002™,01/06/2002 03:30,República da Irlanda,1,1,Camarões,Empate,Estádio Niigata,Niigata,,Toru KAMIKAWA,43950002
Copa do Mundo da FIFA Coreia/Japão 2002™,01/06/2002 06:00,Uruguai,1,2,Dinamarca,Dinamarca,Estádio de Futebol de Munsu,Ulsan,,Saad MANE,43950003
Copa do Mundo da FIFA Coreia/Japão 2002™,01/06/2002 08:30,Alemanha,8,0,Arábia Saudita,Alemanha,Estádio Sapporo Dome,Sapporo,,Ubaldo AQUINO,43950004
Copa do Mundo da FIFA Coreia/Japão 2002™,02/06/2002 02:30,Argentina,1,0,Nigéria,Argentina,Estádio Ibaraki Kashima,Kashima,,Gilles VEISSIERE,43950007
Copa do Mundo da FIFA Coreia/Japão 2002™,02/06/2002 04:30,Paraguai,2,2,África do Sul,Empate,Estádio Busan Asiad,Busan,,Lubos MICHEL,43950006
Copa do Mundo da FIFA Coreia/Japão 2002™,02/06/2002 06:30,Inglaterra,1,1,Suécia,Empate,Estádio Saitama,Saitama,,Carlos SIMON,43950005
Copa do Mundo da FIFA Coreia/Japão 2002™,02/06/2002 08:30,Espanha,3,1,Eslovênia,Espanha,Estádio da Copa do Mundo de Gwangju,Kwangju,,Mohammed GUEZZAZ,43950008
Copa do Mundo da FIFA Coreia/Japão 2002™,03/06/2002 03:30,Croácia,0,1,México,México,Estádio Niigata,Niigata,,JUN Lu,43950009
Copa do Mundo da FIFA Coreia/Japão 2002™,03/06/2002 06:00,Brasil,2,1,Turquia,Brasil,Estádio de Futebol de Munsu,Ulsan,,KIM Young Joo,43950010
Copa do Mundo da FIFA Coreia/Japão 2002™,03/06/2002 08:30,Itália,2,0,Equador,Itália,Estádio Sapporo Dome,Sapporo,,Brian HALL,43950011
Copa do Mundo da FIFA Coreia/Japão 2002™,04/06/2002 03:30,RP da China,0,2,Costa Rica,Costa Rica,Estádio da Copa do Mundo de Gwangju,Kwangju,,Kyros VASSARAS,43950012
Copa do Mundo da FIFA Coreia/Japão 2002™,04/06/2002 06:00,Japão,2,2,Bélgica,Empate,Estádio Saitama,Saitama,,William MATTUS,43950013
Copa do Mundo da FIFA Coreia/Japão 2002™,04/06/2002 08:30,República da Coreia,2,0,Polônia,República da Coreia,Estádio Busan Asiad,Busan,,Oscar RUIZ,43950014
Copa do Mundo da FIFA Coreia/Japão 2002™,05/06/2002 03:30,Rússia,2,0,Tunísia,Rússia,Estádio Kobe Wing,Kōbe,,Peter PRENDERGAST,43950015
Copa do Mundo da FIFA Coreia/Japão 2002™,05/06/2002 06:00,Estados Unidos,3,2,Portugal,Estados Unidos,Estádio da Copa do Mundo de Suwon,Suwon-si,,Byron MORENO,43950016
Copa do Mundo da FIFA Coreia/Japão 2002™,05/06/2002 08:30,Alemanha,1,1,República da Irlanda,Empate,Estádio Ibaraki Kashima,Kashima,,Kim MILTON,43950017
Copa do Mundo da FIFA Coreia/Japão 2002™,06/06/2002 03:30,Dinamarca,1,1,Senegal,Empate,Estádio da Copa do Mundo de Daegu,Daegu,,Carlos BATRES,43950020
Copa do Mundo da FIFA Coreia/Japão 2002™,06/06/2002 06:00,Camarões,1,0,Arábia Saudita,Camarões,Estádio Saitama,Saitama,,Terje HAUGE,43950019
Copa do Mundo da FIFA Coreia/Japão 2002™,06/06/2002 08:30,França,0,0,Uruguai,Empate,Estádio Busan Asiad,Busan,,Felipe RAMOS RIZO,43950018
Copa do Mundo da FIFA Coreia/Japão 2002™,07/06/2002 03:30,Suécia,2,1,Nigéria,Suécia,Estádio Kobe Wing,Kōbe,,Rene ORTUBE,43950021
Copa do Mundo da FIFA Coreia/Japão 2002™,07/06/2002 06:00,Espanha,3,1,Paraguai,Espanha,Estádio da Copa do Mundo de Jeonju,Jeonju,,Gamal ELGHANDOUR,43950022
Copa do Mundo da FIFA Coreia/Japão 2002™,07/06/2002 08:30,Argentina,0,1,Inglaterra,Inglaterra,Estádio Sapporo Dome,Sapporo,,Pierluigi COLLINA,43950023
Copa do Mundo da FIFA Coreia/Japão 2002™,08/06/2002 03:30,África do Sul,1,0,Eslovênia,África do Sul,Estádio da Copa do Mundo de Daegu,Daegu,,Angel SANCHEZ,43950024
Copa do Mundo da FIFA Coreia/Japão 2002™,08/06/2002 06:00,Itália,1,2,Croácia,Croácia,Estádio Ibaraki Kashima,Kashima,,Graham POLL,43950025
Copa do Mundo da FIFA Coreia/Japão 2002™,08/06/2002 08:30,Brasil,4,0,RP da China,Brasil,Estádio da Copa do Mundo de Incheon,Seogwipo-si,,Anders FRISK,43950026
Copa do Mundo da FIFA Coreia/Japão 2002™,09/06/2002 03:30,México,2,1,Equador,México,Estádio Miyagi,Rifu,,Taoufik ADJENGUI,43950027
Copa do Mundo da FIFA Coreia/Japão 2002™,09/06/2002 06:00,Costa Rica,1,1,Turquia,Empate,Estádio Incheon Munhak,Incheon,,Coffi CODJIA,43950028
Copa do Mundo da FIFA Coreia/Japão 2002™,09/06/2002 08:30,Japão,1,0,Rússia,Japão,Estádio Internacional de Yokohama,Yokohama,,Markus MERK,43950029
Copa do Mundo da FIFA Coreia/Japão 2002™,10/06/2002 03:30,República da Coreia,1,1,Estados Unidos,Empate,Estádio da Copa do Mundo de Daegu,Daegu,,Urs MEIER,43950030
Copa do Mundo da FIFA Coreia/Japão 2002™,10/06/2002 06:00,Tunísia,1,1,Bélgica,Empate,Estádio Oita (Grande Olho),Oita,,Mark SHIELD,43950031
Copa do Mundo da FIFA Coreia/Japão 2002™,10/06/2002 08:30,Portugal,4,0,Polônia,Portugal,Estádio da Copa do Mundo de Jeonju,Jeonju,,Hugh DALLAS,43950032
Copa do Mundo da FIFA Coreia/Japão 2002™,11/06/2002 03:30,Dinamarca,2,0,França,Dinamarca,Estádio Incheon Munhak,Incheon,,Vitor MELO PEREIRA,43950033
Copa do Mundo da FIFA Coreia/Japão 2002™,11/06/2002 03:30,Senegal,3,3,Uruguai,Empate,Estádio da Copa do Mundo de Suwon,Suwon-si,,Jan WEGEREEF,43950034
Copa do Mundo da FIFA Coreia/Japão 2002™,11/06/2002 08:30,Arábia Saudita,0,3,República da Irlanda,República da Irlanda,Estádio Internacional de Yokohama,Yokohama,,Falla NDOYE,43950036
Copa do Mundo da FIFA Coreia/Japão 2002™,11/06/2002 08:30,Camarões,0,2,Alemanha,Alemanha,Estádio Shizuoka Ecopa,Shizuoka,,Antonio LOPEZ NIETO,43950035
Copa do Mundo da FIFA Coreia/Japão 2002™,12/06/2002 03:30,Suécia,1,1,Argentina,Empate,Estádio Miyagi,Rifu,,Ali BUJSAIM,43950037
Copa do Mundo da FIFA Coreia/Japão 2002™,12/06/2002 03:30,Nigéria,0,0,Inglaterra,Empate,Estádio Nagai,Osaka,,Brian HALL,43950038
Copa do Mundo da FIFA Coreia/Japão 2002™,12/06/2002 08:30,Eslovênia,1,3,Paraguai,Paraguai,Estádio da Copa do Mundo de Incheon,Seogwipo-si,,Felipe RAMOS RIZO,43950040
Copa do Mundo da FIFA Coreia/Japão 2002™,12/06/2002 08:30,África do Sul,2,3,Espanha,Espanha,Estádio Daejeon da Copa do Mundo,Daejeon,,Saad MANE,43950039
Copa do Mundo da FIFA Coreia/Japão 2002™,13/06/2002 03:30,Costa Rica,2,5,Brasil,Brasil,Estádio da Copa do Mundo de Suwon,Suwon-si,,Gamal ELGHANDOUR,43950041
Copa do Mundo da FIFA Coreia/Japão 2002™,13/06/2002 03:30,Turquia,3,0,RP da China,Turquia,Estádio da Copa do Mundo de Seul,Seoul,,Oscar RUIZ,43950042
Copa do Mundo da FIFA Coreia/Japão 2002™,13/06/2002 08:30,México,1,1,Itália,Empate,Estádio Oita (Grande Olho),Oita,,Carlos SIMON,43950043
Copa do Mundo da FIFA Coreia/Japão 2002™,13/06/2002 08:30,Equador,1,0,Croácia,Equador,Estádio Internacional de Yokohama,Yokohama,,William MATTUS,43950044
Copa do Mundo da FIFA Coreia/Japão 2002™,14/06/2002 03:30,Bélgica,3,2,Rússia,Bélgica,Estádio Shizuoka Ecopa,Shizuoka,,Kim MILTON,43950046
Copa do Mundo da FIFA Coreia/Japão 2002™,14/06/2002 03:30,Tunísia,0,2,Japão,Japão,Estádio Nagai,Osaka,,Gilles VEISSIERE,43950045
Copa do Mundo da FIFA Coreia/Japão 2002™,14/06/2002 08:30,Polônia,3,1,Estados Unidos,Polônia,Estádio Daejeon da Copa do Mundo,Daejeon,,JUN Lu,43950048
Copa do Mundo da FIFA Coreia/Japão 2002™,14/06/2002 08:30,Portugal,0,1,República da Coreia,República da Coreia,Estádio Incheon Munhak,Incheon,,Angel SANCHEZ,43950047
Copa do Mundo da FIFA Coreia/Japão 2002™,15/06/2002 03:30,Alemanha,1,0,Paraguai,Alemanha,Estádio da Copa do Mundo de Incheon,Seogwipo-si,,Carlos BATRES,43950049
Copa do Mundo da FIFA Coreia/Japão 2002™,15/06/2002 08:30,Dinamarca,0,3,Inglaterra,Inglaterra,Estádio Niigata,Niigata,,Markus MERK,43950050
Copa do Mundo da FIFA Coreia/Japão 2002™,16/06/2002 03:30,Suécia,1,2,Senegal,Senegal,Estádio Oita (Grande Olho),Oita,,Ubaldo AQUINO,43950051
Copa do Mundo da FIFA Coreia/Japão 2002™,16/06/2002 08:30,Espanha,1,1,República da Irlanda,Espanha (penaltis),Estádio da Copa do Mundo de Suwon,Suwon-si,,Anders FRISK,43950052
Copa do Mundo da FIFA Coreia/Japão 2002™,17/06/2002 03:30,México,0,2,Estados Unidos,Estados Unidos,Estádio da Copa do Mundo de Jeonju,Jeonju,,Vitor MELO PEREIRA,43950053
Copa do Mundo da FIFA Coreia/Japão 2002™,17/06/2002 08:30,Brasil,2,0,Bélgica,Brasil,Estádio Kobe Wing,Kōbe,,Peter PRENDERGAST,43950054
Copa do Mundo da FIFA Coreia/Japão 2002™,18/06/2002 03:30,Japão,0,1,Turquia,Turquia,Estádio Miyagi,Rifu,,Pierluigi COLLINA,43950055
Copa do Mundo da FIFA Coreia/Japão 2002™,18/06/2002 08:30,República da Coreia,2,1,Itália,República da Coreia,Estádio Daejeon da Copa do Mundo,Daejeon,,Byron MORENO,43950056
